device_type,user_type,marketing_channel,product_id,product_category,unit_price,quantity,discount_percent,discount_amount,pages_viewed,time_on_site_sec,added_to_cart,purchased,rating,visit_day,visit_month,visit_weekday,visit_season,session_duration_bucket,location,visit_year
2,0,3,168,5,1152.88,3,15,518.8,1,1110,1,0,4,5,12,3,3,Long,131,2024
0,1,1,94,2,1152.85,3,15,518.78,13,1330,1,0,4,29,11,4,0,Long,35,2024
2,0,3,244,2,1006.75,2,30,604.05,21,1543,0,0,4,14,2,2,3,Very Long,222,2024
1,0,5,47,6,776.95,3,0,0.0,8,674,1,0,4,11,8,6,2,Short,70,2024
1,0,5,199,0,306.09,2,30,183.65,19,632,0,0,4,27,4,5,1,Short,95,2024
0,0,1,620,7,405.39,4,0,0.0,5,1247,1,1,5,11,5,5,1,Long,105,2024
1,1,1,301,2,946.1,2,30,567.66,11,341,1,1,4,6,8,1,2,Very Short,81,2024
1,1,4,584,7,366.0,4,15,219.6,11,233,1,0,4,25,12,2,3,Very Short,167,2024
0,0,1,62,6,1967.9,3,0,0.0,15,1462,1,1,5,31,7,2,2,Very Long,204,2024
1,0,5,757,2,758.09,3,0,0.0,10,1451,1,0,4,13,12,4,3,Very Long,178,2024
0,0,3,559,6,1253.87,1,0,0.0,24,91,0,0,4,26,10,5,0,Very Short,173,2024
1,1,0,747,2,1595.15,2,15,478.54,23,1106,0,0,4,11,10,4,0,Long,167,2024
1,0,2,666,4,374.84,3,20,224.9,16,496,1,0,4,15,10,1,0,Short,38,2024
1,1,2,430,4,50.05,2,15,15.01,7,1592,1,0,4,15,10,1,0,Very Long,200,2024
0,0,4,412,5,1478.26,1,0,0.0,8,958,1,0,4,3,4,2,1,Long,97,2024
1,1,2,322,5,1531.17,1,20,306.23,19,565,0,0,4,22,12,6,3,Short,1,2024
0,0,0,437,2,1544.72,4,0,0.0,9,1085,1,0,4,1,12,6,3,Long,40,2024
1,0,4,428,3,602.82,1,0,0.0,11,402,1,0,4,7,8,2,2,Very Short,157,2024
1,0,3,289,0,371.57,2,20,148.63,17,1466,1,1,5,16,9,0,0,Very Long,216,2024
0,1,1,209,7,947.59,3,15,426.42,13,781,1,1,4,17,11,6,0,Short,25,2024
1,1,0,110,3,619.31,4,0,0.0,17,1109,1,0,4,25,2,6,3,Long,111,2024
2,1,3,154,5,787.31,3,10,236.19,6,1435,0,0,4,24,1,2,3,Very Long,145,2024
2,0,4,148,5,1210.26,2,0,0.0,24,553,1,1,5,29,12,6,3,Short,147,2024
0,1,3,725,1,732.41,1,20,146.48,22,653,1,0,4,21,7,6,2,Short,197,2024
0,0,3,438,2,1321.52,4,15,792.91,18,587,1,1,4,20,9,4,0,Short,33,2024
0,1,4,179,4,223.84,4,15,134.3,3,1002,0,0,4,2,7,1,2,Long,69,2024
1,1,0,806,3,1402.05,3,5,210.31,19,290,1,0,4,7,7,6,2,Very Short,197,2024
0,0,1,183,6,1952.66,4,0,0.0,16,1087,0,0,4,14,1,6,3,Long,185,2024
0,1,3,162,0,750.74,3,10,225.22,11,302,1,0,4,15,4,0,1,Very Short,68,2024
0,1,2,102,1,607.56,4,25,607.56,3,1527,0,0,4,1,2,3,3,Very Long,162,2024
2,1,2,377,3,967.91,4,0,0.0,6,1500,0,0,4,6,6,3,2,Very Long,4,2024
0,0,3,244,0,753.17,3,10,225.95,20,1167,0,0,4,8,1,0,3,Long,83,2024
1,1,5,886,0,317.77,1,10,31.78,24,928,1,0,4,19,10,5,0,Long,193,2024
0,0,2,26,5,1090.61,3,15,490.77,2,175,1,0,4,17,4,2,1,Very Short,12,2024
1,0,0,440,1,539.39,2,10,107.88,2,1725,1,0,4,27,9,4,0,Very Long,174,2024
1,1,4,108,7,870.4,2,0,0.0,15,684,0,0,4,20,1,5,3,Short,60,2024
2,0,1,428,0,513.65,3,10,154.1,5,629,1,0,4,13,1,5,3,Short,145,2024
1,0,5,464,0,669.03,3,15,301.06,19,125,1,0,4,3,6,0,2,Very Short,208,2024
0,1,1,130,1,423.19,2,20,169.28,18,846,0,0,4,14,10,0,0,Short,110,2024
1,0,0,777,7,890.08,2,5,89.01,3,351,1,0,4,23,10,2,0,Very Short,13,2024
0,1,4,874,0,775.62,3,25,581.72,2,1785,1,1,4,17,7,2,2,Very Long,25,2024
0,1,2,868,4,76.11,1,0,0.0,17,1448,1,0,4,12,8,0,2,Very Long,62,2024
2,0,2,814,3,1402.96,4,0,0.0,9,1052,0,0,4,8,9,6,0,Long,84,2024
1,1,5,269,1,589.19,2,0,0.0,12,689,1,1,2,2,9,0,0,Short,201,2024
1,1,4,392,4,329.14,4,10,131.66,24,774,1,1,4,27,9,4,0,Short,81,2024
0,0,5,356,2,1550.99,3,25,1163.24,7,1322,1,0,4,12,1,4,3,Long,178,2024
1,1,2,136,4,282.82,3,0,0.0,24,253,1,0,4,5,6,2,2,Very Short,1,2024
1,0,2,199,4,356.2,1,5,17.81,16,43,1,0,4,2,11,5,0,Very Short,167,2024
1,1,3,569,1,707.75,2,5,70.78,20,210,0,0,4,9,6,6,2,Very Short,5,2024
0,0,1,441,3,1266.24,3,20,759.74,11,14,1,0,4,23,2,4,3,Very Short,140,2024
1,0,5,64,4,342.4,4,0,0.0,19,936,0,0,4,30,8,4,2,Long,58,2024
1,1,2,581,5,883.08,2,0,0.0,5,309,1,0,4,20,4,5,1,Very Short,60,2024
0,1,5,851,6,348.88,1,0,0.0,21,1468,1,0,4,5,7,4,2,Very Long,108,2024
2,1,4,754,5,1478.47,4,10,591.39,5,1204,1,1,5,7,7,6,2,Long,72,2024
1,0,4,326,2,1954.58,4,5,390.92,20,1616,1,1,4,11,9,2,0,Very Long,9,2024
0,1,1,249,4,414.03,1,10,41.4,17,769,1,1,4,5,12,3,3,Short,126,2024
0,1,5,639,1,371.6,2,30,222.96,3,220,1,0,4,10,9,1,0,Very Short,32,2024
0,1,3,772,6,1540.88,1,0,0.0,9,149,0,0,4,30,12,0,3,Very Short,210,2024
1,1,4,516,1,333.74,4,5,66.75,2,1040,0,0,4,7,1,6,3,Long,176,2024
1,0,3,579,6,1547.07,1,5,77.35,20,1427,0,0,4,12,10,5,0,Very Long,41,2024
1,0,3,413,2,756.32,4,0,0.0,18,785,0,0,4,1,6,5,2,Short,19,2024
0,0,2,801,3,669.05,4,10,267.62,3,1089,0,0,4,23,9,0,0,Long,28,2024
1,0,5,338,4,273.95,1,0,0.0,21,815,0,0,4,1,2,3,3,Short,184,2024
1,0,0,215,1,666.39,4,20,533.11,2,1037,1,0,4,11,7,3,2,Long,102,2024
1,0,3,12,5,760.21,1,25,190.05,15,436,1,0,4,11,1,3,3,Very Short,12,2024
1,0,1,295,3,683.63,3,0,0.0,22,956,1,1,4,30,8,4,2,Long,64,2024
1,1,2,70,6,1498.76,1,10,149.88,14,1353,1,1,4,20,3,2,1,Long,181,2024
0,1,4,16,2,1314.52,3,0,0.0,19,1610,0,0,4,22,2,3,3,Very Long,222,2024
0,1,5,456,7,461.45,1,15,69.22,18,871,0,0,4,29,1,0,3,Short,189,2024
1,0,3,430,6,267.04,4,10,106.82,20,177,1,0,4,8,4,0,1,Very Short,176,2024
0,0,3,304,6,835.12,1,5,41.76,17,63,1,0,4,16,12,0,3,Very Short,182,2024
1,0,4,338,2,1687.18,2,20,674.87,8,1313,1,0,4,25,12,2,3,Long,184,2024
2,1,4,461,3,1283.47,2,0,0.0,11,501,1,0,4,30,1,1,3,Short,108,2024
1,1,4,852,7,375.94,2,15,112.78,23,1585,1,1,5,23,12,0,3,Very Long,26,2024
1,0,5,172,4,491.23,3,0,0.0,13,1568,1,1,4,2,8,4,2,Very Long,173,2024
0,0,5,703,6,1867.1,2,10,373.42,3,679,0,0,4,27,4,5,1,Short,189,2024
1,0,3,60,2,1903.87,4,0,0.0,23,1212,1,0,4,9,12,0,3,Long,40,2024
1,0,2,841,0,971.94,3,20,583.16,4,1061,1,1,4,28,3,3,1,Long,167,2024
1,0,4,304,0,711.87,4,0,0.0,12,1313,1,1,4,7,3,3,1,Long,92,2024
0,1,1,694,1,336.07,4,5,67.21,20,99,1,0,4,24,3,6,1,Very Short,187,2024
0,0,3,544,7,345.1,2,30,207.06,1,1434,1,0,4,23,2,4,3,Very Long,221,2024
1,1,2,300,1,684.14,4,0,0.0,3,1015,0,0,4,25,6,1,2,Long,22,2024
2,0,5,218,6,1692.95,4,0,0.0,6,495,1,0,4,21,2,2,3,Short,42,2024
1,0,4,521,5,673.13,1,10,67.31,13,100,0,0,4,22,3,4,1,Very Short,97,2024
0,1,4,114,6,1432.02,2,0,0.0,9,328,1,1,4,15,5,2,1,Very Short,117,2024
0,0,2,614,6,1034.15,3,0,0.0,14,660,1,0,4,24,8,5,2,Short,40,2024
1,1,1,43,7,1161.47,3,0,0.0,10,477,0,0,4,9,11,5,0,Short,14,2024
1,0,3,667,0,353.18,2,0,0.0,2,1601,0,0,4,28,1,6,3,Very Long,151,2024
0,1,5,648,7,759.25,1,0,0.0,1,109,0,0,4,18,8,6,2,Very Short,199,2024
2,1,0,626,5,1436.07,3,20,861.64,8,465,1,0,4,7,2,2,3,Short,82,2024
2,0,0,805,2,827.94,1,10,82.79,13,1705,1,0,4,27,12,4,3,Very Long,199,2024
2,0,2,131,4,217.42,2,20,86.97,16,116,1,0,4,11,4,3,1,Very Short,4,2024
1,0,1,238,7,355.29,1,15,53.29,8,1101,0,0,4,8,11,4,0,Long,22,2024
1,0,5,348,1,753.88,4,15,452.33,5,201,0,0,4,10,10,3,0,Very Short,187,2024
1,0,3,824,6,1047.51,1,0,0.0,1,967,1,1,2,28,4,6,1,Long,167,2024
1,1,3,31,6,1228.59,1,0,0.0,15,154,1,1,3,28,4,6,1,Very Short,207,2024
0,0,0,154,3,1194.6,2,0,0.0,13,1656,0,0,4,25,4,3,1,Very Long,217,2024
0,1,5,273,1,370.32,4,10,148.13,1,723,1,0,4,20,6,3,2,Short,212,2024
0,1,3,317,2,797.61,2,5,79.76,6,770,0,0,4,10,6,0,2,Short,162,2024
1,1,3,692,2,1587.54,3,0,0.0,2,843,1,1,2,27,8,1,2,Short,130,2024
1,1,1,181,7,775.9,4,0,0.0,16,635,0,0,4,18,6,1,2,Short,149,2024
2,1,5,329,4,190.0,4,0,0.0,22,1484,1,1,4,14,10,0,0,Very Long,138,2024
1,0,2,332,5,1068.12,2,0,0.0,17,118,1,0,4,19,6,2,2,Very Short,211,2024
0,0,5,42,7,972.28,4,0,0.0,18,514,1,0,4,22,4,0,1,Short,10,2024
1,1,0,407,0,367.39,1,10,36.74,11,1604,1,1,3,29,4,0,1,Very Long,29,2024
0,0,4,889,3,568.26,2,30,340.96,20,1118,1,0,4,23,9,0,0,Long,68,2024
2,0,5,271,5,339.25,1,10,33.93,16,1505,1,1,5,21,2,2,3,Very Long,168,2024
0,1,4,167,1,317.94,4,0,0.0,6,620,1,1,4,14,4,6,1,Short,203,2024
0,1,4,232,4,127.74,1,10,12.77,11,159,1,0,4,23,4,1,1,Very Short,222,2024
1,0,2,292,7,506.96,1,0,0.0,5,962,1,0,4,23,8,4,2,Long,123,2024
1,1,4,312,0,880.68,3,15,396.31,14,128,0,0,4,17,2,5,3,Very Short,202,2024
1,0,3,65,6,335.02,1,15,50.25,4,1273,0,0,4,13,6,3,2,Long,47,2024
0,0,1,857,6,1624.95,4,10,649.98,2,934,1,0,4,3,9,1,0,Long,202,2024
1,1,0,788,6,948.96,2,20,379.58,10,658,1,1,4,4,12,2,3,Short,63,2024
0,0,2,114,4,78.56,3,0,0.0,13,1118,1,0,4,8,6,5,2,Long,140,2024
1,1,2,291,7,446.87,1,0,0.0,15,1344,0,0,4,24,12,1,3,Long,187,2024
1,0,2,419,2,1769.57,4,15,1061.74,10,127,1,1,5,9,8,4,2,Very Short,3,2024
0,0,2,225,5,935.64,4,25,935.64,3,662,0,0,4,9,10,2,0,Short,205,2024
1,0,3,648,2,1309.94,4,20,1047.95,8,1202,1,0,4,29,3,4,1,Long,53,2024
0,0,4,725,7,907.07,1,0,0.0,7,795,1,1,3,30,11,5,0,Short,1,2024
0,1,0,211,2,1326.88,1,5,66.34,9,1043,0,0,4,4,4,3,1,Long,224,2024
1,0,1,506,4,383.14,3,15,172.41,21,252,1,0,4,19,2,0,3,Very Short,110,2024
0,1,4,228,3,768.0,1,0,0.0,4,1376,1,0,4,29,1,0,3,Very Long,99,2024
0,1,4,835,2,744.2,1,0,0.0,15,1543,1,1,4,26,8,0,2,Very Long,219,2024
1,0,3,266,5,1384.41,1,0,0.0,24,1670,1,0,4,17,8,5,2,Very Long,18,2024
1,0,2,681,4,296.38,2,15,88.91,16,957,1,1,5,13,3,2,1,Long,14,2024
1,0,2,530,5,1487.26,4,20,1189.81,17,328,0,0,4,16,11,5,0,Very Short,94,2024
1,0,4,203,4,413.13,3,15,185.91,14,1214,1,0,4,11,4,3,1,Long,4,2024
1,0,1,12,7,718.98,1,10,71.9,2,1406,0,0,4,10,8,5,2,Very Long,169,2024
1,0,1,224,1,770.66,4,0,0.0,4,1406,0,0,4,9,7,1,2,Very Long,61,2024
1,0,1,872,1,394.32,3,0,0.0,18,454,0,0,4,4,8,6,2,Short,18,2024
1,0,0,440,4,361.08,4,5,72.22,14,38,1,0,4,27,9,4,0,Very Short,24,2024
1,0,4,567,0,525.66,2,0,0.0,20,1548,1,1,5,4,12,2,3,Very Long,61,2024
2,1,2,496,2,754.92,1,15,113.24,3,313,0,0,4,20,9,4,0,Very Short,53,2024
1,0,1,392,0,356.44,4,0,0.0,13,725,1,0,4,27,11,2,0,Short,82,2024
0,0,1,424,6,271.34,1,0,0.0,14,1760,0,0,4,13,11,2,0,Very Long,32,2024
1,1,3,238,3,300.71,4,20,240.57,17,1655,1,1,5,11,5,5,1,Very Long,38,2024
0,1,2,482,1,191.5,2,15,57.45,16,565,1,0,4,23,7,1,2,Short,218,2024
2,0,5,367,5,796.88,2,10,159.38,17,1100,0,0,4,13,3,2,1,Long,70,2024
0,1,2,892,1,441.11,2,0,0.0,16,974,1,1,5,4,12,2,3,Long,147,2024
1,1,5,345,6,427.24,1,10,42.72,22,100,1,1,5,18,12,2,3,Very Short,101,2024
1,1,4,374,4,67.71,3,10,20.31,15,596,1,0,4,20,11,2,0,Short,122,2024
0,1,2,571,4,452.78,3,15,203.75,20,1551,1,1,5,28,9,5,0,Very Long,174,2024
1,1,3,357,0,358.71,2,0,0.0,15,1587,1,0,4,5,11,1,0,Very Long,207,2024
0,1,2,371,1,276.9,4,5,55.38,11,801,1,0,4,16,10,2,0,Short,141,2024
0,0,3,703,4,261.59,2,20,104.64,10,81,1,0,4,24,3,6,1,Very Short,210,2024
0,1,0,324,0,370.99,1,0,0.0,1,1141,1,0,4,6,4,5,1,Long,74,2024
1,0,3,789,3,1008.86,2,15,302.66,18,1385,1,0,4,12,7,4,2,Very Long,0,2024
1,1,5,100,3,880.41,2,10,176.08,9,1733,0,0,4,2,6,6,2,Very Long,216,2024
0,0,5,267,6,1349.1,1,25,337.28,6,117,0,0,4,25,9,2,0,Very Short,81,2024
1,1,3,241,0,291.52,1,15,43.73,10,794,1,0,4,25,9,2,0,Short,78,2024
1,0,5,790,3,1129.26,1,0,0.0,16,1390,1,0,4,22,12,6,3,Very Long,168,2024
0,1,0,513,1,313.08,1,0,0.0,15,705,0,0,4,14,10,0,0,Short,117,2024
2,1,4,762,3,594.27,4,0,0.0,9,1261,0,0,4,5,1,4,3,Long,82,2024
0,0,2,284,4,64.23,4,20,51.38,20,1706,0,0,4,4,5,5,1,Very Long,32,2024
1,0,5,255,7,407.64,3,10,122.29,4,875,1,0,4,29,4,0,1,Short,184,2024
1,0,0,728,4,120.24,2,15,36.07,3,438,0,0,4,19,8,0,2,Very Short,63,2024
2,1,4,218,0,307.96,2,25,153.98,24,1435,1,1,4,4,5,5,1,Very Long,11,2024
0,0,3,152,5,1655.48,1,0,0.0,12,731,1,0,4,23,12,0,3,Short,165,2024
0,1,5,628,3,589.38,3,10,176.81,1,311,1,1,5,15,4,0,1,Very Short,167,2024
1,1,3,761,0,884.8,2,10,176.96,8,1366,1,0,4,8,6,5,2,Very Long,187,2024
1,0,3,659,0,568.09,3,5,85.21,4,62,0,0,4,25,10,4,0,Very Short,193,2024
1,1,1,21,1,223.59,3,0,0.0,19,1046,0,0,4,14,5,1,1,Long,118,2024
1,0,1,653,6,535.22,3,0,0.0,21,1742,1,0,4,17,1,2,3,Very Long,159,2024
1,0,0,268,1,527.72,4,0,0.0,11,546,1,0,4,1,5,2,1,Short,92,2024
0,1,2,31,4,80.37,1,5,4.02,10,588,1,0,4,11,5,5,1,Short,182,2024
0,0,3,897,4,58.36,1,0,0.0,10,766,0,0,4,11,8,6,2,Short,201,2024
0,0,5,621,3,1198.55,2,0,0.0,5,1475,1,1,5,16,9,0,0,Very Long,217,2024
0,0,5,783,2,1209.83,2,0,0.0,4,1793,0,0,4,19,7,4,2,Very Long,80,2024
1,1,3,847,3,369.95,1,20,73.99,24,552,1,1,3,28,5,1,1,Short,216,2024
0,1,2,609,5,1226.87,3,10,368.06,3,1347,1,1,3,2,7,1,2,Long,0,2024
1,0,0,319,6,1358.94,4,25,1358.94,20,267,1,0,4,22,2,3,3,Very Short,33,2024
0,0,0,200,3,960.6,4,0,0.0,24,1738,0,0,4,7,3,3,1,Very Long,168,2024
1,1,2,134,1,725.09,3,30,652.58,6,1496,0,0,4,10,8,5,2,Very Long,127,2024
0,0,1,595,1,461.76,1,15,69.26,4,172,1,0,4,11,11,0,0,Very Short,143,2024
0,0,5,554,6,334.18,1,20,66.84,4,1583,1,1,4,9,7,1,2,Very Long,87,2024
1,1,3,891,1,149.15,1,10,14.92,1,133,0,0,4,23,1,1,3,Very Short,143,2024
0,1,4,150,3,736.17,2,25,368.08,3,690,1,1,4,24,12,1,3,Short,130,2024
1,0,4,882,7,1139.31,1,25,284.83,2,77,1,1,4,28,4,6,1,Very Short,84,2024
0,0,5,193,6,1719.51,1,15,257.93,8,686,1,1,2,30,9,0,0,Short,181,2024
1,0,5,423,7,408.85,4,10,163.54,24,1629,1,1,5,23,11,5,0,Very Long,172,2024
0,1,3,51,3,582.57,4,20,466.06,9,369,1,0,4,25,12,2,3,Very Short,130,2024
0,0,1,124,4,416.42,1,10,41.64,4,1225,1,0,4,12,2,0,3,Long,131,2024
1,1,4,236,1,502.88,4,0,0.0,17,955,0,0,4,9,3,5,1,Long,88,2024
1,0,1,761,1,498.63,4,10,199.45,18,469,1,0,4,23,8,4,2,Short,12,2024
1,0,2,566,4,347.6,2,0,0.0,14,1717,0,0,4,4,10,4,0,Very Long,190,2024
0,1,5,28,6,800.37,3,10,240.11,2,1020,1,0,4,31,10,3,0,Long,140,2024
1,1,0,205,3,494.07,4,0,0.0,2,749,1,0,4,20,7,5,2,Short,116,2024
0,1,2,450,6,750.06,4,20,600.05,23,372,0,0,4,27,2,1,3,Very Short,123,2024
1,0,2,493,3,1198.96,4,15,719.38,24,1738,1,0,4,17,9,1,0,Very Long,211,2024
2,0,0,445,1,670.92,2,15,201.28,16,1090,0,0,4,31,8,5,2,Long,87,2024
0,0,0,694,6,1463.52,4,0,0.0,1,1170,0,0,4,19,6,2,2,Long,190,2024
0,0,2,368,6,1633.08,2,20,653.23,6,567,0,0,4,20,8,1,2,Short,169,2024
1,0,3,414,3,1037.21,2,0,0.0,3,274,0,0,4,18,3,0,1,Very Short,155,2024
1,1,0,443,2,1703.28,2,10,340.66,14,1146,1,1,4,22,10,1,0,Long,131,2024
1,1,2,781,0,311.43,1,0,0.0,2,956,1,0,4,17,1,2,3,Long,95,2024
1,1,3,705,2,1962.08,1,25,490.52,21,248,1,1,3,2,11,5,0,Very Short,214,2024
1,1,2,188,0,336.03,3,20,201.62,22,1668,0,0,4,1,11,4,0,Very Long,144,2024
0,1,4,672,1,449.77,2,0,0.0,21,464,1,0,4,7,9,5,0,Short,188,2024
2,0,2,876,7,154.35,4,10,61.74,8,310,1,0,4,24,10,3,0,Very Short,87,2024
1,1,2,614,4,391.38,2,10,78.28,7,44,1,1,4,29,11,4,0,Very Short,214,2024
1,0,2,190,2,601.17,1,0,0.0,4,523,1,0,4,29,2,3,3,Short,109,2024
1,0,3,215,4,115.94,3,0,0.0,5,1483,1,1,5,17,7,2,2,Very Long,133,2024
2,0,5,587,4,478.43,2,10,95.69,10,738,1,0,4,23,8,4,2,Short,81,2024
0,1,3,92,0,338.99,1,15,50.85,16,1447,1,1,3,10,12,1,3,Very Long,115,2024
2,1,0,485,6,1873.5,1,0,0.0,24,1172,1,0,4,26,9,3,0,Long,117,2024
0,0,5,838,3,696.99,4,15,418.19,18,616,1,0,4,4,8,6,2,Short,50,2024
0,1,5,253,7,388.66,3,5,58.3,8,1355,1,1,4,22,7,0,2,Long,85,2024
0,1,4,340,2,1079.88,3,10,323.96,18,306,0,0,4,22,2,3,3,Very Short,149,2024
0,1,1,186,1,787.77,4,0,0.0,19,923,0,0,4,25,4,3,1,Long,159,2024
1,0,4,804,4,251.07,2,10,50.21,13,117,1,0,4,7,6,4,2,Very Short,133,2024
1,1,1,74,3,894.1,1,0,0.0,2,998,0,0,4,17,11,6,0,Long,74,2024
0,0,1,1,1,774.97,2,20,309.99,22,1251,1,0,4,10,11,6,0,Long,135,2024
0,0,5,712,7,151.46,4,15,90.88,16,1090,0,0,4,22,8,3,2,Long,13,2024
0,0,1,493,4,166.05,3,10,49.82,18,265,0,0,4,8,2,3,3,Very Short,115,2024
1,0,3,147,1,786.81,1,20,157.36,2,126,0,0,4,19,9,3,0,Very Short,163,2024
1,0,2,713,3,913.04,1,0,0.0,9,573,1,0,4,16,6,6,2,Short,13,2024
1,0,5,568,0,839.97,3,0,0.0,8,829,1,0,4,26,8,0,2,Short,106,2024
1,0,3,535,6,787.33,3,25,590.5,1,1523,0,0,4,7,6,4,2,Very Long,180,2024
1,1,2,169,1,289.98,2,0,0.0,21,1757,0,0,4,20,9,4,0,Very Long,166,2024
0,1,4,2,6,1586.39,3,0,0.0,5,86,1,1,5,20,3,2,1,Very Short,95,2024
1,1,0,496,2,1069.26,3,15,481.17,7,1376,1,1,5,22,2,3,3,Very Long,125,2024
1,0,0,733,3,368.96,3,5,55.34,2,498,1,0,4,21,3,3,1,Short,196,2024
0,1,5,90,3,959.14,4,15,575.48,1,323,1,1,4,2,12,0,3,Very Short,63,2024
1,1,0,582,5,1131.14,2,0,0.0,3,1739,0,0,4,28,1,6,3,Very Long,82,2024
0,0,4,334,4,146.38,4,0,0.0,13,79,1,0,4,14,4,6,1,Very Short,89,2024
2,0,2,656,0,789.24,3,15,355.16,19,219,1,1,5,5,5,6,1,Very Short,35,2024
0,0,3,587,0,518.49,2,5,51.85,3,1009,0,0,4,1,11,4,0,Long,177,2024
1,0,5,807,7,422.03,2,25,211.02,17,219,0,0,4,11,5,5,1,Very Short,29,2024
0,1,2,730,0,847.96,2,0,0.0,10,352,1,0,4,22,11,4,0,Very Short,121,2024
2,0,0,298,0,483.83,3,15,217.72,12,1627,0,0,4,26,12,3,3,Very Long,51,2024
1,0,2,843,2,500.14,2,0,0.0,9,1617,0,0,4,25,8,6,2,Very Long,188,2024
0,1,0,512,7,630.02,2,20,252.01,23,1623,0,0,4,5,5,6,1,Very Long,186,2024
0,1,0,784,4,413.63,2,0,0.0,6,264,0,0,4,6,8,1,2,Very Short,13,2024
1,1,1,373,0,785.36,2,15,235.61,16,1285,1,1,4,1,9,6,0,Long,3,2024
0,1,4,214,4,395.37,2,30,237.22,14,1271,1,1,5,9,2,4,3,Long,103,2024
0,1,3,96,6,1302.85,4,0,0.0,5,1253,1,1,3,31,10,3,0,Long,40,2024
2,0,2,176,2,1683.25,1,15,252.49,21,825,1,0,4,8,6,5,2,Short,110,2024
1,1,3,653,2,879.77,3,15,395.9,16,1155,0,0,4,4,11,0,0,Long,113,2024
0,1,4,232,6,1227.64,1,10,122.76,16,965,1,0,4,11,8,6,2,Long,75,2024
1,1,2,817,6,523.18,1,5,26.16,13,1116,1,0,4,10,11,6,0,Long,115,2024
0,0,4,875,4,229.78,1,15,34.47,21,1123,1,0,4,30,1,1,3,Long,55,2024
1,1,2,602,5,1107.04,3,0,0.0,17,1032,0,0,4,16,1,1,3,Long,68,2024
0,0,3,883,4,55.91,3,15,25.16,14,164,1,0,4,10,2,5,3,Very Short,192,2024
0,1,2,575,6,607.71,1,0,0.0,8,1677,1,1,4,15,11,4,0,Very Long,150,2024
0,1,3,886,6,1944.14,4,0,0.0,12,677,1,1,5,28,12,5,3,Short,47,2024
2,0,1,254,6,1234.54,3,15,555.54,15,1004,0,0,4,30,12,0,3,Long,89,2024
0,0,2,623,0,916.03,4,10,366.41,6,1786,1,1,4,1,5,2,1,Very Long,56,2024
1,1,0,143,2,1026.28,4,25,1026.28,21,1269,0,0,4,6,4,5,1,Long,211,2024
1,0,5,381,2,962.78,4,0,0.0,10,528,0,0,4,7,5,1,1,Short,183,2024
1,0,1,300,0,533.61,1,0,0.0,13,979,0,0,4,25,10,4,0,Long,194,2024
0,1,2,745,0,361.18,3,5,54.18,13,434,0,0,4,1,4,0,1,Very Short,85,2024
1,1,1,353,7,777.38,2,20,310.95,7,810,1,1,5,18,7,3,2,Short,93,2024
2,1,3,779,7,868.47,1,0,0.0,21,999,1,1,3,23,8,4,2,Long,141,2024
0,1,1,751,1,693.38,2,10,138.68,7,1061,1,1,4,11,5,5,1,Long,26,2024
0,1,2,266,3,1009.93,2,15,302.98,1,1429,1,1,4,21,6,4,2,Very Long,90,2024
2,0,0,295,6,1546.73,1,0,0.0,22,799,1,0,4,30,8,4,2,Short,13,2024
1,0,3,259,3,1149.53,1,15,172.43,21,1555,0,0,4,15,10,1,0,Very Long,186,2024
1,1,0,483,1,746.68,3,0,0.0,24,745,1,0,4,10,3,6,1,Short,179,2024
1,1,0,884,7,263.51,4,0,0.0,23,708,1,1,4,6,7,5,2,Short,53,2024
0,1,2,776,7,846.95,2,0,0.0,6,32,0,0,4,26,2,0,3,Very Short,127,2024
0,1,5,542,4,416.49,3,10,124.95,6,754,0,0,4,6,1,5,3,Short,47,2024
0,1,0,538,0,987.48,3,0,0.0,3,982,1,1,3,23,8,4,2,Long,24,2024
1,0,0,897,2,1345.54,3,0,0.0,16,826,1,1,2,25,6,1,2,Short,183,2024
1,1,3,292,4,316.95,1,0,0.0,23,1250,1,0,4,4,4,3,1,Long,107,2024
1,0,1,573,3,662.49,3,15,298.12,7,527,1,0,4,21,1,6,3,Short,188,2024
1,1,2,318,1,435.07,2,0,0.0,20,1227,1,1,3,11,12,2,3,Long,180,2024
1,0,3,892,1,223.31,3,0,0.0,10,1490,1,1,4,28,10,0,0,Very Long,29,2024
0,0,4,453,6,819.04,2,5,81.9,13,632,0,0,4,7,12,5,3,Short,196,2024
1,0,1,468,4,111.56,1,5,5.58,14,958,1,0,4,11,2,6,3,Long,203,2024
0,1,3,741,0,262.63,1,0,0.0,4,1546,1,0,4,6,1,5,3,Very Long,138,2024
0,1,0,731,2,927.25,1,30,278.18,7,711,1,1,2,20,3,2,1,Short,219,2024
0,1,5,353,3,1308.89,3,15,589.0,11,469,1,0,4,6,2,1,3,Short,145,2024
2,1,5,450,2,1368.43,3,30,1231.59,15,745,1,0,4,16,6,6,2,Short,5,2024
0,0,2,304,5,784.45,3,0,0.0,4,523,1,0,4,23,8,4,2,Short,201,2024
0,0,2,820,4,137.74,1,0,0.0,14,689,1,1,5,12,3,1,1,Short,166,2024
1,0,2,44,2,828.14,2,15,248.44,18,1268,1,0,4,24,5,4,1,Long,137,2024
1,0,5,310,1,679.06,1,5,33.95,9,1279,0,0,4,15,7,0,2,Long,37,2024
1,1,3,727,6,578.81,2,15,173.64,13,337,0,0,4,25,4,3,1,Very Short,94,2024
